Date,Close,MDT
10/12/2004,48.85,-0.013218291
09/12/2004,49.5,0
08/12/2004,49.5,0.010356474
07/12/2004,48.99,-0.006510705
06/12/2004,49.31,0.011421703
03/12/2004,48.75,-0.007561086
02/12/2004,49.12,0.000407249
01/12/2004,49.1,0.021616899
30/11/2004,48.05,-0.006637651
29/11/2004,48.37,0.000413565
26/11/2004,48.35,0.002070394
24/11/2004,48.25,0.00561157
23/11/2004,47.98,0.020423912
22/11/2004,47.01,-0.024998676
19/11/2004,48.2,-0.009292788
18/11/2004,48.65,-0.072726899
17/11/2004,52.32,-0.005337413
16/11/2004,52.6,-0.009837385
15/11/2004,53.12,-0.003007521
12/11/2004,53.28,0.017991206
11/11/2004,52.33,0.010179671
10/11/2004,51.8,-0.006925768
09/11/2004,52.16,-0.010109767
08/11/2004,52.69,0.0028509
05/11/2004,52.54,0.002477371
04/11/2004,52.41,0.014800847
03/11/2004,51.64,0.018567913
02/11/2004,50.69,0
01/11/2004,50.69,-0.00825152
29/10/2004,51.11,-0.010316393
28/10/2004,51.64,-0.009827615
27/10/2004,52.15,0.028790162
26/10/2004,50.67,0.021948207
25/10/2004,49.57,-0.007636693
22/10/2004,49.95,-0.0010005
21/10/2004,50,-0.013705647
20/10/2004,50.69,0.007127332
19/10/2004,50.33,-0.016161172
18/10/2004,51.15,0.011206251
15/10/2004,50.58,0.003565066
14/10/2004,50.4,-0.01594365
13/10/2004,51.21,0.002346042
12/10/2004,51.09,-0.001760047
11/10/2004,51.18,-0.002341921
08/10/2004,51.3,-0.006993035
07/10/2004,51.66,-0.011738805
06/10/2004,52.27,0.003257644
05/10/2004,52.1,-0.02070546
04/10/2004,53.19,0.011724794
01/10/2004,52.57,0.012826825
30/09/2004,51.9,0.002507959
29/09/2004,51.77,0.017930708
28/09/2004,50.85,0.006906786
27/09/2004,50.5,-0.007300023
24/09/2004,50.87,0.012860005
23/09/2004,50.22,-0.000597193
22/09/2004,50.25,-0.000198985
21/09/2004,50.26,0.015236863
20/09/2004,49.5,-0.007045827
17/09/2004,49.85,0.00261123
16/09/2004,49.72,0.002013288
15/09/2004,49.62,-0.002214394
14/09/2004,49.73,0.005444111
13/09/2004,49.46,-0.005444111
10/09/2004,49.73,-0.006214313
09/09/2004,50.04,-0.003192341
08/09/2004,50.2,-0.007343488
07/09/2004,50.57,0.009337507
03/09/2004,50.1,-0.004977611
02/09/2004,50.35,0.007175634
01/09/2004,49.99,0.004812522
31/08/2004,49.75,0.003422937
30/08/2004,49.58,-0.010832603
27/08/2004,50.12,-0.02112407
26/08/2004,51.19,0.004306976
25/08/2004,50.97,0.014027692
24/08/2004,50.26,0.014025475
23/08/2004,49.56,-0.00442924
20/08/2004,49.78,0.006044749
19/08/2004,49.48,-0.002220653
18/08/2004,49.59,-0.00100776
17/08/2004,49.64,-0.003218024
16/08/2004,49.8,0.014155949
13/08/2004,49.1,0.007153837
12/08/2004,48.75,-0.02151057
11/08/2004,49.81,0.020485454
10/08/2004,48.8,0.005136118
09/08/2004,48.55,-0.009430164
06/08/2004,49.01,-0.012369619
05/08/2004,49.62,-0.019755207
04/08/2004,50.61,0.0123262
03/08/2004,49.99,-0.001399301
02/08/2004,50.06,0.007821157
30/07/2004,49.67,-0.003416745
29/07/2004,49.84,-0.00160385
28/07/2004,49.92,0.002205957
27/07/2004,49.81,0.018438371
26/07/2004,48.9,0.001227747
23/07/2004,48.84,0.003075979
22/07/2004,48.69,-0.013464096
21/07/2004,49.35,-0.01428452
20/07/2004,50.06,0.000999301
19/07/2004,50.01,-0.001598402
16/07/2004,50.09,0.010637331
15/07/2004,49.56,0.002626529
14/07/2004,49.43,0.007105907
13/07/2004,49.08,0.00633625
12/07/2004,48.77,-0.005724816
09/07/2004,49.05,0.007777362
08/07/2004,48.67,-0.008796211
07/07/2004,49.1,-0.012347085
06/07/2004,49.71,0.001812142
02/07/2004,49.62,0.00201735
01/07/2004,49.52,0.016287005
30/06/2004,48.72,-0.003687773
29/06/2004,48.9,0.011518021
28/06/2004,48.34,0.003938237
25/06/2004,48.15,-0.019945146
24/06/2004,49.12,0.001426098
23/06/2004,49.05,0.006134989
22/06/2004,48.75,-0.011827218
21/06/2004,49.33,0.004266131
18/06/2004,49.12,-0.002033761
17/06/2004,49.22,-0.004864217
16/06/2004,49.46,0
15/06/2004,49.46,0.004254894
14/06/2004,49.25,0.00508907
10/06/2004,49,-0.014586969
09/06/2004,49.72,-0.012988493
08/06/2004,50.37,0.009575178
07/06/2004,49.89,0.008049953
04/06/2004,49.49,-0.002220205
03/06/2004,49.6,-0.002014099
02/06/2004,49.7,0.017250555
01/06/2004,48.85,0.019638874
28/05/2004,47.9,-0.01347869
27/05/2004,48.55,0.045294736
26/05/2004,46.4,-0.01539808
25/05/2004,47.12,-0.00486928
24/05/2004,47.35,-0.006525652
21/05/2004,47.66,-0.025684925
20/05/2004,48.9,-0.00753798
19/05/2004,49.27,0.003456342
18/05/2004,49.1,-0.004065046
17/05/2004,49.3,-0.015098425
14/05/2004,50.05,-0.018803127
13/05/2004,51,0.007874056
12/05/2004,50.6,-0.005321783
11/05/2004,50.87,-0.002748333
10/05/2004,51.01,-0.001175549
07/05/2004,51.07,0.000195829
06/05/2004,51.06,-0.002152011
05/05/2004,51.17,0.015162248
04/05/2004,50.4,-0.016724443
03/05/2004,51.25,0.015534675
30/04/2004,50.46,0.004170396
29/04/2004,50.25,0.012012156
28/04/2004,49.65,-0.013404222
27/04/2004,50.32,0.009384116
26/04/2004,49.85,-0.005401634
23/04/2004,50.12,-0.012097322
22/04/2004,50.73,-0.011757925
21/04/2004,51.33,0.019872764
20/04/2004,50.32,-0.014402932
19/04/2004,51.05,-0.001761425
16/04/2004,51.14,0.022343984
15/04/2004,50.01,-0.00039984
14/04/2004,50.03,0.012672401
13/04/2004,49.4,-0.002628122
12/04/2004,49.53,0.01280115
08/04/2004,48.9,0.014418375
07/04/2004,48.2,-0.00599857
06/04/2004,48.49,-0.00247168
05/04/2004,48.61,0.022889056
02/04/2004,47.51,0.000631645
01/04/2004,47.48,-0.005670497
31/03/2004,47.75,0.007778868
30/03/2004,47.38,-0.005682431
29/03/2004,47.65,0.005260401
26/03/2004,47.4,-0.002107482
25/03/2004,47.5,0.016557373
24/03/2004,46.72,-0.001497166
23/03/2004,46.79,-0.005541361
22/03/2004,47.05,-0.007411363
19/03/2004,47.4,-0.013619907
18/03/2004,48.05,-0.024870257
17/03/2004,49.26,-0.002027987
16/03/2004,49.36,-0.011081004
15/03/2004,49.91,-0.014322903
12/03/2004,50.63,0.008927745
11/03/2004,50.18,-0.002189709
10/03/2004,50.29,0.013210761
09/03/2004,49.63,-0.012415057
08/03/2004,50.25,0.034416352
05/03/2004,48.55,0.016615128
04/03/2004,47.75,-0.00480519
03/03/2004,47.98,0.014908413
02/03/2004,47.27,
