Date,Close,HPQ
10/12/2004,20.81,-0.002879081
09/12/2004,20.87,-0.007161644
08/12/2004,21.02,-0.002850358
07/12/2004,21.08,-0.011789809
06/12/2004,21.33,0.016068399
03/12/2004,20.99,0.02021243
02/12/2004,20.57,0.002433683
01/12/2004,20.52,0.025667747
30/11/2004,20,-0.004987542
29/11/2004,20.1,-0.003476537
26/11/2004,20.17,0.001488465
24/11/2004,20.14,-0.000992556
23/11/2004,20.16,-0.001982161
22/11/2004,20.2,0.00595831
19/11/2004,20.08,-0.008924204
18/11/2004,20.26,0.002965894
17/11/2004,20.2,0.026079713
16/11/2004,19.68,0.013299429
15/11/2004,19.42,0.004127973
12/11/2004,19.34,0.004664429
11/11/2004,19.25,0.014652277
10/11/2004,18.97,-0.037759852
09/11/2004,19.7,-0.005568225
08/11/2004,19.81,0.006075968
05/11/2004,19.69,0.008159148
04/11/2004,19.53,0.027512766
03/11/2004,19,0
02/11/2004,19,0.012712036
01/11/2004,18.76,0.005344748
29/10/2004,18.66,0.00915215
28/10/2004,18.49,0.002165675
27/10/2004,18.45,0.032500795
26/10/2004,17.86,-0.002795641
25/10/2004,17.91,-0.001673641
22/10/2004,17.94,-0.023141529
21/10/2004,18.36,0.007105797
20/10/2004,18.23,-0.000548396
19/10/2004,18.24,-0.000548095
18/10/2004,18.25,0.002194186
15/10/2004,18.21,-0.009292223
14/10/2004,18.38,-0.027898805
13/10/2004,18.9,0.019770882
12/10/2004,18.53,-0.005918769
11/10/2004,18.64,0.004301082
08/10/2004,18.56,-0.025007954
07/10/2004,19.03,-0.007851388
06/10/2004,19.18,0.010482276
05/10/2004,18.98,-0.004206105
04/10/2004,19.06,-0.003143009
01/10/2004,19.12,0.019541155
30/09/2004,18.75,0.012342523
29/09/2004,18.52,0.015234245
28/09/2004,18.24,-0.00873368
27/09/2004,18.4,-0.009735069
24/09/2004,18.58,-0.013896536
23/09/2004,18.84,0.011745997
22/09/2004,18.62,-0.004287252
21/09/2004,18.7,0.015629529
20/09/2004,18.41,0.016429723
17/09/2004,18.11,-0.00605562
16/09/2004,18.22,-0.003287674
15/09/2004,18.28,-0.006543099
14/09/2004,18.4,-0.011348406
13/09/2004,18.61,0.017344608
10/09/2004,18.29,0.009338162
09/09/2004,18.12,0.009983444
08/09/2004,17.94,-0.002783191
07/09/2004,17.99,0.016251408
03/09/2004,17.7,-0.017917613
02/09/2004,18.02,0.005564845
01/09/2004,17.92,0.00167551
31/08/2004,17.89,-0.00167551
30/08/2004,17.92,-0.018795468
27/08/2004,18.26,0.003840883
26/08/2004,18.19,0.004960054
25/08/2004,18.1,0.023477881
24/08/2004,17.68,-0.011248713
23/08/2004,17.88,-0.012781502
20/08/2004,18.11,0.02233482
19/08/2004,17.71,0.010215753
18/08/2004,17.53,0.036600077
17/08/2004,16.9,0
16/08/2004,16.9,0.023953241
13/08/2004,16.5,-0.026907453
12/08/2004,16.95,-0.141171747
11/08/2004,19.52,-0.021789562
10/08/2004,19.95,0.003514942
09/08/2004,19.88,-0.001005531
06/08/2004,19.9,-0.029705154
05/08/2004,20.5,0.002931121
04/08/2004,20.44,0.009338972
03/08/2004,20.25,-0.005908437
02/08/2004,20.37,0.010858942
30/07/2004,20.15,-0.002973243
29/07/2004,20.21,0.013951397
28/07/2004,19.93,-0.003506139
27/07/2004,20,0.013591954
26/07/2004,19.73,0.007631683
23/07/2004,19.58,-0.019221634
22/07/2004,19.96,0.013619378
21/07/2004,19.69,-0.015621381
20/07/2004,20,0.012578782
19/07/2004,19.75,0.005585188
16/07/2004,19.64,-0.000509035
15/07/2004,19.65,-0.012642393
14/07/2004,19.9,-0.017435062
13/07/2004,20.25,0.00693759
12/07/2004,20.11,-0.000994036
09/07/2004,20.13,0.006979091
08/07/2004,19.99,-0.01341635
07/07/2004,20.26,0.010918223
06/07/2004,20.04,-0.018294701
02/07/2004,20.41,-0.008294754
01/07/2004,20.58,-0.02495331
30/06/2004,21.1,0
29/06/2004,21.1,0.005703438
28/06/2004,20.98,0.008135963
25/06/2004,20.81,-0.010040725
24/06/2004,21.02,-0.005219466
23/06/2004,21.13,0.011423256
22/06/2004,20.89,0.004798474
21/06/2004,20.79,-0.006233537
18/06/2004,20.92,-0.008093355
17/06/2004,21.09,-0.019253941
16/06/2004,21.5,-0.009259325
15/06/2004,21.7,0.005082016
14/06/2004,21.59,-0.007383513
10/06/2004,21.75,-0.007785705
09/06/2004,21.92,-0.003642991
08/06/2004,22,0.015575212
07/06/2004,21.66,0.018639869
04/06/2004,21.26,0.006606914
03/06/2004,21.12,-0.008955987
02/06/2004,21.31,0.006591361
01/06/2004,21.17,-0.003301111
28/05/2004,21.24,0.004719216
27/05/2004,21.14,-0.005189915
26/05/2004,21.25,0.01088253
25/05/2004,21.02,0.013410163
24/05/2004,20.74,-0.00384986
21/05/2004,20.82,0.004332137
20/05/2004,20.73,0.008720986
19/05/2004,20.55,0.035664998
18/05/2004,19.83,0.016781477
17/05/2004,19.5,-0.005625175
14/05/2004,19.61,-0.021191509
13/05/2004,20.03,-0.003986054
12/05/2004,20.11,0
11/05/2004,20.11,0.009492952
10/05/2004,19.92,-0.004008021
07/05/2004,20,0.011060947
06/05/2004,19.78,-0.011060947
05/05/2004,20,0.006018072
04/05/2004,19.88,0.011636863
03/05/2004,19.65,-0.002541297
30/04/2004,19.7,-0.027042209
29/04/2004,20.24,-0.022472856
28/04/2004,20.7,-0.026693673
27/04/2004,21.26,-0.019101443
26/04/2004,21.67,0
23/04/2004,21.67,-0.006439765
22/04/2004,21.81,0.022722981
21/04/2004,21.32,0.007532992
20/04/2004,21.16,-0.026120888
19/04/2004,21.72,-0.012808958
16/04/2004,22,0.005012542
15/04/2004,21.89,-0.004557893
14/04/2004,21.99,-0.011754204
13/04/2004,22.25,-0.016934451
12/04/2004,22.63,-0.010549548
08/04/2004,22.87,-0.010872036
07/04/2004,23.12,-0.00989894
06/04/2004,23.35,-0.012343208
05/04/2004,23.64,0.023973751
02/04/2004,23.08,0.006520345
01/04/2004,22.93,0.003932712
31/03/2004,22.84,-0.012617091
30/03/2004,23.13,-0.001727862
29/03/2004,23.17,0.03558469
26/03/2004,22.36,0.000447327
25/03/2004,22.35,0.033207509
24/03/2004,21.62,0.010695289
23/03/2004,21.39,0.000467617
22/03/2004,21.38,-0.011625334
19/03/2004,21.63,-0.02013798
18/03/2004,22.07,-0.002262956
17/03/2004,22.12,0.015031028
16/03/2004,21.79,0.003678165
15/03/2004,21.71,-0.029500664
12/03/2004,22.36,0.015322517
11/03/2004,22.02,-0.013083877
10/03/2004,22.31,-0.001343785
09/03/2004,22.34,-0.014222462
08/03/2004,22.66,-0.003524233
05/03/2004,22.74,-0.003949972
04/03/2004,22.83,-0.006113556
03/03/2004,22.97,0.005237899
02/03/2004,22.85,
