Date,Close,TXN
09/12/2004,23.7,-0.014659948
08/12/2004,24.05,-0.039540508
07/12/2004,25.02,-0.010733556
06/12/2004,25.29,0.007541215
03/12/2004,25.1,0.007598517
02/12/2004,24.91,-0.010780699
01/12/2004,25.18,0.040524183
30/11/2004,24.18,-0.016000341
29/11/2004,24.57,-0.00081367
26/11/2004,24.59,-0.001625356
24/11/2004,24.63,0.012255055
23/11/2004,24.33,-0.009001697
22/11/2004,24.55,-0.008113635
19/11/2004,24.75,-0.024347641
18/11/2004,25.36,0.005932388
17/11/2004,25.21,0.031428856
16/11/2004,24.43,-0.015837895
15/11/2004,24.82,0.005251476
12/11/2004,24.69,0.017157284
11/11/2004,24.27,0.012437971
10/11/2004,23.97,-0.032022441
09/11/2004,24.75,0.000404122
08/11/2004,24.74,0.001618123
05/11/2004,24.7,0.01797434
04/11/2004,24.26,0.014113974
03/11/2004,23.92,-0.015761421
02/11/2004,24.3,-0.021173429
01/11/2004,24.82,0.015019564
29/10/2004,24.45,0.004509128
28/10/2004,24.34,0.023696806
27/10/2004,23.77,0.037724147
26/10/2004,22.89,0.018519048
25/10/2004,22.47,0.007146078
22/10/2004,22.31,-0.032630761
21/10/2004,23.05,0.007839761
20/10/2004,22.87,0.014090942
19/10/2004,22.55,0.066936071
18/10/2004,21.09,-0.006145139
15/10/2004,21.22,-0.007511772
14/10/2004,21.38,-0.016237889
13/10/2004,21.73,0.019986722
12/10/2004,21.3,-0.027322839
11/10/2004,21.89,-0.00728269
08/10/2004,22.05,-0.033009241
07/10/2004,22.79,-0.013510774
06/10/2004,23.1,0.011757157
05/10/2004,22.83,-0.009156375
04/10/2004,23.04,0.01663058
01/10/2004,22.66,0.062833591
30/09/2004,21.28,-0.005623258
29/09/2004,21.4,0.029399936
28/09/2004,20.78,-0.017175995
27/09/2004,21.14,-0.025684344
24/09/2004,21.69,-0.034439289
23/09/2004,22.45,0.003122911
22/09/2004,22.38,-0.022532431
21/09/2004,22.89,0.007014496
20/09/2004,22.73,0.029013416
17/09/2004,22.08,0.022441977
16/09/2004,21.59,-0.011970677
15/09/2004,21.85,-0.024413509
14/09/2004,22.39,0.009874407
13/09/2004,22.17,0.010428569
10/09/2004,21.94,0.054801817
09/09/2004,20.77,0.098058295
08/09/2004,18.83,0.006393202
07/09/2004,18.71,-0.024288417
03/09/2004,19.17,-0.048864683
02/09/2004,20.13,0.018045602
01/09/2004,19.77,0.011701991
31/08/2004,19.54,-0.008662475
30/08/2004,19.71,-0.031463269
27/08/2004,20.34,0.015857617
26/08/2004,20.02,-0.000499376
25/08/2004,20.03,0.017120257
24/08/2004,19.69,-0.028537606
23/08/2004,20.26,0.017928767
20/08/2004,19.9,0.002515725
19/08/2004,19.85,0.002017146
18/08/2004,19.81,0.041747882
17/08/2004,19,0.012179129
16/08/2004,18.77,0.017737632
13/08/2004,18.44,0.002171554
12/08/2004,18.4,-0.007579896
11/08/2004,18.54,-0.071291558
10/08/2004,19.91,0.015692552
09/08/2004,19.6,-0.003565066
06/08/2004,19.67,-0.017637141
05/08/2004,20.02,-0.015365854
04/08/2004,20.33,-0.001965603
03/08/2004,20.37,-0.039937951
02/08/2004,21.2,-0.006113351
30/07/2004,21.33,-0.000468713
29/07/2004,21.34,0.027555188
28/07/2004,20.76,0.008222537
27/07/2004,20.59,-0.001940806
26/07/2004,20.63,-0.007725775
23/07/2004,20.79,-0.021884794
22/07/2004,21.25,0.029610568
21/07/2004,20.63,-0.053327095
20/07/2004,21.76,0.038889886
19/07/2004,20.93,-0.009983444
16/07/2004,21.14,-0.033491502
15/07/2004,21.86,-0.023955948
14/07/2004,22.39,-0.001338987
13/07/2004,22.42,0.003574624
12/07/2004,22.34,-0.0168668
09/07/2004,22.72,0.019107446
08/07/2004,22.29,-0.014254139
07/07/2004,22.61,0.013805608
06/07/2004,22.3,-0.031776725
02/07/2004,23.02,-0.022337699
01/07/2004,23.54,-0.026824743
30/06/2004,24.18,0.005390849
29/06/2004,24.05,0.011290105
28/06/2004,23.78,-0.010458158
25/06/2004,24.03,-0.003323642
24/06/2004,24.11,-0.008672365
23/06/2004,24.32,0.01951484
22/06/2004,23.85,0.036290001
21/06/2004,23,-0.007795622
18/06/2004,23.18,-0.003015294
17/06/2004,23.25,-0.038393241
16/06/2004,24.16,-0.019266839
15/06/2004,24.63,0.006926082
14/06/2004,24.46,-0.027023221
10/06/2004,25.13,-0.003574979
09/06/2004,25.22,-0.031996487
08/06/2004,26.04,-0.007269977
07/06/2004,26.23,0.039663053
04/06/2004,25.21,0.035119654
03/06/2004,24.34,-0.033928941
02/06/2004,25.18,-0.026647345
01/06/2004,25.86,-0.009621009
28/05/2004,26.11,0.010394704
27/05/2004,25.84,0.031449133
26/05/2004,25.04,-0.011514918
25/05/2004,25.33,0.019131711
24/05/2004,24.85,-0.003615188
21/05/2004,24.94,-0.009179869
20/05/2004,25.17,-0.010669929
19/05/2004,25.44,0.008288976
18/05/2004,25.23,0.003175866
17/05/2004,25.15,-0.008315233
14/05/2004,25.36,-0.013317862
13/05/2004,25.7,-0.010836019
12/05/2004,25.98,-0.013761685
11/05/2004,26.34,0.027325156
10/05/2004,25.63,0.008227275
07/05/2004,25.42,0.01346555
06/05/2004,25.08,0.006801386
05/05/2004,24.91,0.008466086
04/05/2004,24.7,0.010173028
03/05/2004,24.45,-0.02623763
30/04/2004,25.1,-0.013061733
29/04/2004,25.43,-0.049482769
28/04/2004,26.72,-0.014121379
27/04/2004,27.1,-0.013196672
26/04/2004,27.46,-0.017328953
23/04/2004,27.94,0.010795355
22/04/2004,27.64,0.010181906
21/04/2004,27.36,0.000365564
20/04/2004,27.35,-0.037672616
19/04/2004,28.4,0.026401819
16/04/2004,27.66,-0.012931215
15/04/2004,28.02,-0.023281475
14/04/2004,28.68,-0.010405921
13/04/2004,28.98,-0.01676686
12/04/2004,29.47,0.009889254
08/04/2004,29.18,-0.004103973
07/04/2004,29.3,0.004789609
06/04/2004,29.16,-0.059251938
05/04/2004,30.94,0.017278343
02/04/2004,30.41,0.016913021
01/04/2004,29.9,0.023005074
31/03/2004,29.22,0.005834923
30/03/2004,29.05,-0.001375989
29/03/2004,29.09,0.017337466
26/03/2004,28.59,-0.007665543
25/03/2004,28.81,0.043631677
24/03/2004,27.58,0.015713826
23/03/2004,27.15,-0.005875889
22/03/2004,27.31,-0.017423308
19/03/2004,27.79,-0.052569917
18/03/2004,29.29,-0.015582971
17/03/2004,29.75,0.006068798
16/03/2004,29.57,0.015335111
15/03/2004,29.12,-0.023418684
12/03/2004,29.81,0.020675198
11/03/2004,29.2,-0.016304709
10/03/2004,29.68,-0.01935329
09/03/2004,30.26,-0.011173301
08/03/2004,30.6,-0.028034702
05/03/2004,31.47,0.011184012
04/03/2004,31.12,0.012285961
03/03/2004,30.74,-0.017414178
02/03/2004,31.28,
