Date,Close,MMM
09/12/2004,78.97,-0.003413188
08/12/2004,79.24,0.004680294
07/12/2004,78.87,-0.018840045
06/12/2004,80.37,-0.008795349
03/12/2004,81.08,0.01453532
02/12/2004,79.91,-0.006734872
01/12/2004,80.45,0.010747417
30/11/2004,79.59,-0.005138178
29/11/2004,80,-0.001998003
26/11/2004,80.16,-0.001122125
24/11/2004,80.25,0.000124618
23/11/2004,80.24,-0.006211972
22/11/2004,80.74,-0.002597565
19/11/2004,80.95,-0.017389613
18/11/2004,82.37,0.001701094
17/11/2004,82.23,0.005609771
16/11/2004,81.77,-0.006217637
15/11/2004,82.28,-0.00484967
12/11/2004,82.68,0.009722974
11/11/2004,81.88,0.012659175
10/11/2004,80.85,-0.004196501
09/11/2004,81.19,-0.002337456
08/11/2004,81.38,-0.00024573
05/11/2004,81.4,0.041641331
04/11/2004,78.08,0.036386618
03/11/2004,75.29,-0.007805821
02/11/2004,75.88,-0.013482762
01/11/2004,76.91,-0.008544847
29/10/2004,77.57,0.005429176
28/10/2004,77.15,-0.005429176
27/10/2004,77.57,0.017556859
26/10/2004,76.22,0.008564516
25/10/2004,75.57,-0.004093766
22/10/2004,75.88,-0.022414282
21/10/2004,77.6,0.010362787
20/10/2004,76.8,0.01853
19/10/2004,75.39,-0.009373625
18/10/2004,76.1,-0.024404119
15/10/2004,77.98,0.004884956
14/10/2004,77.6,-0.004884956
13/10/2004,77.98,-0.008300922
12/10/2004,78.63,-0.007475486
11/10/2004,79.22,-0.000504796
08/10/2004,79.26,-0.00503399
07/10/2004,79.66,-0.01840848
06/10/2004,81.14,0.029770804
05/10/2004,78.76,-0.002282816
04/10/2004,78.94,-0.009456037
01/10/2004,79.69,-0.003507457
30/09/2004,79.97,0.014992407
29/09/2004,78.78,-0.003674379
28/09/2004,79.07,0.017606987
27/09/2004,77.69,-0.012662445
24/09/2004,78.68,-0.000254162
23/09/2004,78.7,-0.019254354
22/09/2004,80.23,-0.016564038
21/09/2004,81.57,0.007753408
20/09/2004,80.94,-0.016905952
17/09/2004,82.32,0.003285274
16/09/2004,82.05,0.00060957
15/09/2004,82,-0.023144717
14/09/2004,83.92,-0.008661144
13/09/2004,84.65,-0.000472422
10/09/2004,84.69,0.009968043
09/09/2004,83.85,0
08/09/2004,83.85,-0.004402934
07/09/2004,84.22,0.003330165
03/09/2004,83.94,0.004776699
02/09/2004,83.54,0.008173122
01/09/2004,82.86,0.006052554
31/08/2004,82.36,0.012953866
30/08/2004,81.3,-0.002211575
27/08/2004,81.48,0.002580647
26/08/2004,81.27,0.000861698
25/08/2004,81.2,0.007664767
24/08/2004,80.58,0.00273394
23/08/2004,80.36,0.001120588
20/08/2004,80.27,0.003619349
19/08/2004,79.98,-0.000250031
18/08/2004,80,0.016637641
17/08/2004,78.68,0.005735788
16/08/2004,78.23,0.007312881
13/08/2004,77.66,-0.001672564
12/08/2004,77.79,-0.018342127
11/08/2004,79.23,-0.004784698
10/08/2004,79.61,0.00201182
09/08/2004,79.45,-0.00527242
06/08/2004,79.87,-0.021061234
05/08/2004,81.57,-0.019545387
04/08/2004,83.18,0.003010056
03/08/2004,82.93,-0.007448377
02/08/2004,83.55,0.014345373
30/07/2004,82.36,0.00291829
29/07/2004,82.12,0.001584304
28/07/2004,81.99,-0.012845547
27/07/2004,83.05,0.017245995
26/07/2004,81.63,-0.012054941
23/07/2004,82.62,-0.012987196
22/07/2004,83.7,0.00143472
21/07/2004,83.58,-0.016846999
20/07/2004,85,0.02320842
19/07/2004,83.05,-0.056074142
16/07/2004,87.84,-0.008840588
15/07/2004,88.62,0.004863988
14/07/2004,88.19,0.009227154
13/07/2004,87.38,-0.005933381
12/07/2004,87.9,0.002848193
09/07/2004,87.65,-0.001026284
08/07/2004,87.74,-0.007833383
07/07/2004,88.43,0.01000122
06/07/2004,87.55,0.000571265
02/07/2004,87.5,-0.007627976
01/07/2004,88.17,-0.020654006
30/06/2004,90.01,0.0023358
29/06/2004,89.8,0.012437832
28/06/2004,88.69,0.000338314
25/06/2004,88.66,0.000902731
24/06/2004,88.58,-0.01089103
23/06/2004,89.55,0.000558503
22/06/2004,89.5,0.025117284
21/06/2004,87.28,0.002179275
18/06/2004,87.09,0.013409055
17/06/2004,85.93,0.007944895
16/06/2004,85.25,-0.003512884
15/06/2004,85.55,0.004686593
14/06/2004,85.15,-0.012487762
10/06/2004,86.22,0.009438979
09/06/2004,85.41,-0.008394593
08/06/2004,86.13,0.011091118
07/06/2004,85.18,0.003763825
04/06/2004,84.86,0.001061133
03/06/2004,84.77,-0.009860392
02/06/2004,85.61,0.009152845
01/06/2004,84.83,0.003187912
28/05/2004,84.56,-0.004601507
27/05/2004,84.95,0.011246049
26/05/2004,84,0.004294924
25/05/2004,83.64,0.013117704
24/05/2004,82.55,-0.004472117
21/05/2004,82.92,0.008720986
20/05/2004,82.2,-0.001337305
19/05/2004,82.31,-0.00979274
18/05/2004,83.12,-0.001202357
17/05/2004,83.22,-0.007064629
14/05/2004,83.81,-0.008317538
13/05/2004,84.51,-0.009890579
12/05/2004,85.35,0.014159529
11/05/2004,84.15,0.007275362
10/05/2004,83.54,-0.01059723
07/05/2004,84.43,-0.004018918
06/05/2004,84.77,-0.011494379
05/05/2004,85.75,-0.008708328
04/05/2004,86.5,-0.006108473
03/05/2004,87.03,0.006339713
30/04/2004,86.48,0.004171501
29/04/2004,86.12,-0.006942865
28/04/2004,86.72,-0.018961162
27/04/2004,88.38,0.007153837
26/04/2004,87.75,-0.001707942
23/04/2004,87.9,0.010866564
22/04/2004,86.95,0.035111857
21/04/2004,83.95,0.008974036
20/04/2004,83.2,-0.006708219
19/04/2004,83.76,0.00035823
16/04/2004,83.73,0.010565592
15/04/2004,82.85,0.002295935
14/04/2004,82.66,0.003271739
13/04/2004,82.39,-0.014818656
12/04/2004,83.62,0.014333278
08/04/2004,82.43,-0.003874566
07/04/2004,82.75,-0.0009663
06/04/2004,82.83,0.0009663
05/04/2004,82.75,0.011791299
02/04/2004,81.78,0.008966467
01/04/2004,81.05,-0.010066375
31/03/2004,81.87,0.00232345
30/03/2004,81.68,0.010832208
29/03/2004,80.8,0.010200362
26/03/2004,79.98,-0.012919434
25/03/2004,81.02,0.019819907
24/03/2004,79.43,-0.002137962
23/03/2004,79.6,-0.001380956
22/03/2004,79.71,-0.000627077
19/03/2004,79.76,-0.001503383
18/03/2004,79.88,0.004014055
17/03/2004,79.56,0.009471562
16/03/2004,78.81,0.051286616
15/03/2004,74.87,-0.017870619
12/03/2004,76.22,0.01147997
11/03/2004,75.35,-0.008589415
10/03/2004,76,-0.024050558
09/03/2004,77.85,0.002314816
08/03/2004,77.67,-0.012665685
05/03/2004,78.66,-0.00291971
04/03/2004,78.89,-0.000760264
03/03/2004,78.95,0.008139432
02/03/2004,78.31,
