Date,Close,MET
26/01/2011,46.56,0.003873472
25/01/2011,46.38,0.006706353
24/01/2011,46.07,-0.003034246
21/01/2011,46.21,0.015264143
20/01/2011,45.51,-0.001756312
19/01/2011,45.59,-0.024911935
18/01/2011,46.74,0.002570696
14/01/2011,46.62,0.021464239
13/01/2011,45.63,-0.02060587
12/01/2011,46.58,0.015577987
11/01/2011,45.86,0.009200503
10/01/2011,45.44,-0.013769205
07/01/2011,46.07,-0.006706353
06/01/2011,46.38,-0.000862069
05/01/2011,46.42,0.012791502
04/01/2011,45.83,-0.006090948
03/01/2011,46.11,0.036889881
31/12/2010,44.44,-0.000224997
30/12/2010,44.45,-0.006726483
29/12/2010,44.75,-0.003791685
28/12/2010,44.92,0.003568246
27/12/2010,44.76,0.002684565
23/12/2010,44.64,-0.002014099
22/12/2010,44.73,0.004256756
21/12/2010,44.54,0.007662873
20/12/2010,44.2,0.006127331
17/12/2010,43.93,0.007999128
16/12/2010,43.58,-0.000917431
15/12/2010,43.62,-0.003204397
14/12/2010,43.76,-0.003649639
13/12/2010,43.92,-0.001137786
10/12/2010,43.97,-0.002498582
09/12/2010,44.08,0.029701734
08/12/2010,42.79,0.038594595
07/12/2010,41.17,0.010253996
06/12/2010,40.75,0.015082496
03/12/2010,40.14,-0.008187616
02/12/2010,40.47,0.02933644
01/12/2010,39.3,0.029698761
30/11/2010,38.15,0.002361896
29/11/2010,38.06,0.008443322
26/11/2010,37.74,-0.012900008
24/11/2010,38.23,0.010253804
23/11/2010,37.84,-0.023247749
22/11/2010,38.73,-0.003093583
19/11/2010,38.85,-0.008203071
18/11/2010,39.17,0.014140871
17/11/2010,38.62,-0.006452468
16/11/2010,38.87,-0.021883825
15/11/2010,39.73,0.00226786
12/11/2010,39.64,-0.012285475
11/11/2010,40.13,-0.019494757
10/11/2010,40.92,0.0095765
09/11/2010,40.53,-0.025817313
08/11/2010,41.59,-0.012187987
05/11/2010,42.1,-0.018824085
04/11/2010,42.9,0.037041272
03/11/2010,41.34,0.027714833
02/11/2010,40.21,0.006236767
01/11/2010,39.96,-0.009216655
29/10/2010,40.33,-0.003218223
28/10/2010,40.46,0.001979219
27/10/2010,40.38,-0.003214244
26/10/2010,40.51,0.008677382
25/10/2010,40.16,-0.004472057
22/10/2010,40.34,-0.002475862
21/10/2010,40.44,0.002475862
20/10/2010,40.34,0.010215611
19/10/2010,39.93,-0.013680104
18/10/2010,40.48,0.031621204
15/10/2010,39.22,-0.010651889
14/10/2010,39.64,-0.003022672
13/10/2010,39.76,0.01443977
12/10/2010,39.19,0.007941633
11/10/2010,38.88,-0.007686433
08/10/2010,39.18,-0.007881063
07/10/2010,39.49,0.000759975
06/10/2010,39.46,-0.008579412
05/10/2010,39.8,0.024416269
04/10/2010,38.84,-0.002571357
01/10/2010,38.94,0.012663304
30/09/2010,38.45,-0.008803786
29/09/2010,38.79,-0.013062037
28/09/2010,39.3,0.013319869
27/09/2010,38.78,-0.009495773
24/09/2010,39.15,0.033505277
23/09/2010,37.86,-0.039616831
22/09/2010,39.39,-0.042496145
21/09/2010,41.1,-0.009203262
20/09/2010,41.48,0.032339908
17/09/2010,40.16,-0.005710754
16/09/2010,40.39,-0.007154342
15/09/2010,40.68,-0.00685941
14/09/2010,40.96,-0.008266519
13/09/2010,41.3,0.01980747
10/09/2010,40.49,-0.009096559
09/09/2010,40.86,0.005891033
08/09/2010,40.62,0.012634876
07/09/2010,40.11,-0.033103427
03/09/2010,41.46,0.032604923
02/09/2010,40.13,0.014811367
01/09/2010,39.54,0.048979863
31/08/2010,37.65,0.015524937
30/08/2010,37.07,-0.020030046
27/08/2010,37.82,0.034978008
26/08/2010,36.52,-0.011705592
25/08/2010,36.95,0.012527397
24/08/2010,36.49,-0.017656305
23/08/2010,37.14,-0.003762434
20/08/2010,37.28,-0.017812514
19/08/2010,37.95,-0.039017997
18/08/2010,39.46,0.005590866
17/08/2010,39.24,0.010503491
16/08/2010,38.83,-0.018625363
13/08/2010,39.56,-0.007554808
12/08/2010,39.86,-0.019625521
11/08/2010,40.65,-0.042621113
10/08/2010,42.42,0.002360162
09/08/2010,42.32,0.021495932
06/08/2010,41.42,-0.010327941
05/08/2010,41.85,0.004070399
04/08/2010,41.68,0
03/08/2010,41.68,-0.024879852
02/08/2010,42.73,0.015804079
30/07/2010,42.06,0.045230175
29/07/2010,40.2,0.022642477
28/07/2010,39.3,-0.008361888
27/07/2010,39.63,-0.005285026
26/07/2010,39.84,0.007558615
23/07/2010,39.54,0.006342784
22/07/2010,39.29,0.063029522
21/07/2010,36.89,-0.024633106
20/07/2010,37.81,0.010368297
19/07/2010,37.42,-0.010103782
16/07/2010,37.8,-0.033557577
15/07/2010,39.09,-0.022512649
14/07/2010,39.98,-0.023483961
13/07/2010,40.93,0.033792035
12/07/2010,39.57,-0.013305079
09/07/2010,40.1,0.016595805
08/07/2010,39.44,0.021528253
07/07/2010,38.6,0.033187138
06/07/2010,37.34,0.003756377
02/07/2010,37.2,-0.004827041
01/07/2010,37.38,-0.010114539
30/06/2010,37.76,-0.011061477
29/06/2010,38.18,-0.047567136
28/06/2010,40.04,-0.023936985
25/06/2010,41.01,0.040050123
24/06/2010,39.4,-0.018856624
23/06/2010,40.15,-0.010159919
22/06/2010,40.56,-0.016141216
21/06/2010,41.22,0.005595441
18/06/2010,40.99,-0.000975372
17/06/2010,41.03,0.00073144
16/06/2010,41,-0.016449331
15/06/2010,41.68,0.015230562
14/06/2010,41.05,-0.001217286
11/06/2010,41.1,0.01027155
10/06/2010,40.68,0.045513826
09/06/2010,38.87,-0.000771506
08/06/2010,38.9,0.026835009
07/06/2010,37.87,-0.015979384
04/06/2010,38.48,-0.072417355
03/06/2010,41.37,-0.005063302
02/06/2010,41.58,0.04274785
01/06/2010,39.84,-0.016183597
28/05/2010,40.49,-0.022225851
27/05/2010,41.4,0.053329437
26/05/2010,39.25,0.001019628
25/05/2010,39.21,0.015420506
24/05/2010,38.61,-0.022282904
21/05/2010,39.48,0.041370946
20/05/2010,37.88,-0.067372411
19/05/2010,40.52,-0.009578853
18/05/2010,40.91,-0.021521808
17/05/2010,41.8,0.011549695
14/05/2010,41.32,-0.041480055
13/05/2010,43.07,-0.017719944
12/05/2010,43.84,0.014011944
11/05/2010,43.23,-0.020151815
10/05/2010,44.11,0.080212752
07/05/2010,40.71,-0.034760922
06/05/2010,42.15,-0.040451819
05/05/2010,43.89,-0.013353146
04/05/2010,44.48,-0.028370697
03/05/2010,45.76,0.003941323
30/04/2010,45.58,-0.000877193
29/04/2010,45.62,0.038204132
28/04/2010,43.91,-0.008842592
27/04/2010,44.3,-0.055752862
26/04/2010,46.84,-0.005535462
23/04/2010,47.1,0.008957194
22/04/2010,46.68,0.008389852
21/04/2010,46.29,-0.014157251
20/04/2010,46.95,0.020876686
19/04/2010,45.98,0.013355426
16/04/2010,45.37,-0.019642709
15/04/2010,46.27,-0.003451999
14/04/2010,46.43,0.021112984
13/04/2010,45.46,-0.003732577
12/04/2010,45.63,0.007920833
09/04/2010,45.27,-0.005067765
08/04/2010,45.5,0.031706161
07/04/2010,44.08,-0.017094433
06/04/2010,44.84,-0.002450163
05/04/2010,44.95,0.02113388
01/04/2010,44.01,0.015340885
31/03/2010,43.34,0.010903715
30/03/2010,42.87,-0.003027835
29/03/2010,43,0.017359104
26/03/2010,42.26,0.00355577
25/03/2010,42.11,0.004522202
24/03/2010,41.92,-0.005946028
23/03/2010,42.17,0.010728438
22/03/2010,41.72,-0.002633155
19/03/2010,41.83,-0.014713127
18/03/2010,42.45,-0.013570634
17/03/2010,43.03,0.007932846
16/03/2010,42.69,0.010360347
15/03/2010,42.25,0.003319112
12/03/2010,42.11,-0.004974545
11/03/2010,42.32,0.012842031
10/03/2010,41.78,0.023490607
09/03/2010,40.81,-0.002202914
08/03/2010,40.9,0.049621806
05/03/2010,38.92,0.021031542
04/03/2010,38.11,0.036338489
03/03/2010,36.75,-0.001087843
02/03/2010,36.79,0.006818518
01/03/2010,36.54,0.004113539
26/02/2010,36.39,0.015229424
25/02/2010,35.84,0.006999889
24/02/2010,35.59,0.021298548
23/02/2010,34.84,-0.012266592
22/02/2010,35.27,0.006827907
19/02/2010,35.03,0.0051517
18/02/2010,34.85,-0.000573723
17/02/2010,34.87,-0.005434019
16/02/2010,35.06,0.012051796
12/02/2010,34.64,0.002891011
11/02/2010,34.54,-0.011227986
10/02/2010,34.93,-0.006278559
09/02/2010,35.15,0.043908783
08/02/2010,33.64,-0.030447317
05/02/2010,34.68,-0.001440715
04/02/2010,34.73,-0.00201352
03/02/2010,34.8,-0.044126872
02/02/2010,36.37,0.011893378
01/02/2010,35.94,0.017401506
29/01/2010,35.32,-0.008738604
28/01/2010,35.63,-0.021380795
27/01/2010,36.4,0.018578103
26/01/2010,35.73,-0.01885279
25/01/2010,36.41,0.007996734
22/01/2010,36.12,-0.033486183
21/01/2010,37.35,-0.035506688
20/01/2010,38.7,-0.016656375
19/01/2010,39.35,0.038864995
15/01/2010,37.85,-0.011296587
14/01/2010,38.28,0.009448889
13/01/2010,37.92,-0.01543927
12/01/2010,38.51,0.000259707
11/01/2010,38.5,0.006514681
08/01/2010,38.25,0.005242476
07/01/2010,38.05,0.01402696
06/01/2010,37.52,0.010179568
05/01/2010,37.14,0.022876815
04/01/2010,36.3,0.026519349
31/12/2009,35.35,-0.002824861
30/12/2009,35.45,0.005090509
29/12/2009,35.27,0.005116555
28/12/2009,35.09,-0.008513105
24/12/2009,35.39,-0.003103402
23/12/2009,35.5,-0.003093801
22/12/2009,35.61,0.001686341
21/12/2009,35.55,0.003663524
18/12/2009,35.42,-0.005630646
17/12/2009,35.62,-0.026047469
16/12/2009,36.56,0.000820906
15/12/2009,36.53,-0.011972932
14/12/2009,36.97,0.024645278
11/12/2009,36.07,0.003610614
10/12/2009,35.94,-0.003610614
09/12/2009,36.07,0.00779297
08/12/2009,35.79,0.003078217
07/12/2009,35.68,0.009857846
04/12/2009,35.33,0.035141865
03/12/2009,34.11,-0.028040571
02/12/2009,35.08,0.025697964
01/12/2009,34.19,0
30/11/2009,34.19,0.026976588
27/11/2009,33.28,-0.038608007
25/11/2009,34.59,0.004926832
24/11/2009,34.42,-0.002031636
23/11/2009,34.49,0.017254413
20/11/2009,33.9,-0.00881063
19/11/2009,34.2,-0.021120415
18/11/2009,34.93,-0.018437623
17/11/2009,35.58,0.008184045
16/11/2009,35.29,0.030789369
13/11/2009,34.22,-0.00379175
12/11/2009,34.35,-0.033493899
11/11/2009,35.52,0.022492051
10/11/2009,34.73,-0.010597264
09/11/2009,35.1,0.046058855
06/11/2009,33.52,-0.008614341
05/11/2009,33.81,0.011003829
04/11/2009,33.44,-0.000597907
03/11/2009,33.46,0.007198591
02/11/2009,33.22,-0.024090384
30/10/2009,34.03,-0.079341723
29/10/2009,36.84,0.075528842
28/10/2009,34.16,-0.023435182
27/10/2009,34.97,-0.028472677
26/10/2009,35.98,-0.026602419
23/10/2009,36.95,-0.030386133
22/10/2009,38.09,0.034453935
21/10/2009,36.8,-0.007310172
20/10/2009,37.07,-0.022406912
19/10/2009,37.91,0.01675794
16/10/2009,37.28,-0.028297538
15/10/2009,38.35,0.00313398
14/10/2009,38.23,0.031622138
13/10/2009,37.04,-0.027953371
12/10/2009,38.09,-0.00419178
09/10/2009,38.25,0.00471699
08/10/2009,38.07,0.017488522
07/10/2009,37.41,-0.008517486
06/10/2009,37.73,0.015760978
05/10/2009,37.14,0.040384557
02/10/2009,35.67,-0.010041925
01/10/2009,36.03,-0.055074646
30/09/2009,38.07,-0.013566605
29/09/2009,38.59,-0.006457468
28/09/2009,38.84,0.050697234
25/09/2009,36.92,-0.006748575
24/09/2009,37.17,-0.015483491
23/09/2009,37.75,-0.028465168
22/09/2009,38.84,0.015568555
21/09/2009,38.24,-0.027851207
18/09/2009,39.32,-0.015895377
17/09/2009,39.95,-0.021788433
16/09/2009,40.83,0.036667033
15/09/2009,39.36,-0.005068435
14/09/2009,39.56,0.018625363
11/09/2009,38.83,0.008275196
10/09/2009,38.51,0.014384974
09/09/2009,37.96,0.006342516
08/09/2009,37.72,0.029869031
04/09/2009,36.61,0.012644479
03/09/2009,36.15,0.029190958
02/09/2009,35.11,0.003995439
01/09/2009,34.97,-0.07675979
31/08/2009,37.76,-0.008438869
28/08/2009,38.08,-0.000262571
27/08/2009,38.09,-0.006020173
26/08/2009,38.32,-0.022959863
25/08/2009,39.21,0.01051157
24/08/2009,38.8,-0.003344915
21/08/2009,38.93,0.038758452
20/08/2009,37.45,0.030638156
19/08/2009,36.32,0.023117587
18/08/2009,35.49,0.031194402
17/08/2009,34.4,-0.05651221
14/08/2009,36.4,-0.022814678
13/08/2009,37.24,0.034976243
12/08/2009,35.96,0.032789823
11/08/2009,34.8,-0.043851883
10/08/2009,36.36,-0.014200129
07/08/2009,36.88,0.036729242
06/08/2009,35.55,-0.041328195
05/08/2009,37.05,0.008674492
04/08/2009,36.73,0.029564247
03/08/2009,35.66,0.049140758
31/07/2009,33.95,0.011256043
30/07/2009,33.57,0.039184968
29/07/2009,32.28,-0.020543418
28/07/2009,32.95,-0.036649417
27/07/2009,34.18,0.01443962
24/07/2009,33.69,0.027992798
23/07/2009,32.76,0.05683526
22/07/2009,30.95,0.000646412
21/07/2009,30.93,-0.002260618
20/07/2009,31,0.01790121
17/07/2009,30.45,-0.01790121
16/07/2009,31,0.003231021
15/07/2009,30.9,0.053851495
14/07/2009,29.28,-0.003749791
13/07/2009,29.39,0.071572388
10/07/2009,27.36,-0.009820046
09/07/2009,27.63,0.026775852
08/07/2009,26.9,-0.016224545
07/07/2009,27.34,-0.054105722
06/07/2009,28.86,0.028824491
02/07/2009,28.04,-0.059533148
01/07/2009,29.76,-0.008365449
30/06/2009,30.01,-0.001664725
29/06/2009,30.06,0.007010544
26/06/2009,29.85,-0.004345653
25/06/2009,29.98,0.001669171
24/06/2009,29.93,0.018206841
23/06/2009,29.39,0.018544487
22/06/2009,28.85,-0.078308102
19/06/2009,31.2,0.030591386
18/06/2009,30.26,0.04149693
17/06/2009,29.03,-0.013004975
16/06/2009,29.41,-0.016523728
15/06/2009,29.9,-0.038706045
12/06/2009,31.08,-0.029796182
11/06/2009,32.02,-0.007777298
10/06/2009,32.27,-0.023278233
09/06/2009,33.03,0.007597666
08/06/2009,32.78,0.04141959
05/06/2009,31.45,-0.01827398
04/06/2009,32.03,0.058831039
03/06/2009,30.2,-0.056643197
02/06/2009,31.96,0.014180165
01/06/2009,31.51,0.00031741
29/05/2009,31.5,0.012136847
28/05/2009,31.12,0.04940089
27/05/2009,29.62,-0.035812846
26/05/2009,30.7,0.018077731
22/05/2009,30.15,-0.007270356
21/05/2009,30.37,-0.001973685
20/05/2009,30.43,-0.033287934
19/05/2009,31.46,0.00541834
18/05/2009,31.29,0.062644077
15/05/2009,29.39,-0.036744281
14/05/2009,30.49,0.05771806
13/05/2009,28.78,-0.114147371
12/05/2009,32.26,-0.001858161
11/05/2009,32.32,-0.093846463
08/05/2009,35.5,0.111639971
07/05/2009,31.75,-0.018721296
06/05/2009,32.35,0.154820662
05/05/2009,27.71,-0.043431362
04/05/2009,28.94,0.052858553
01/05/2009,27.45,-0.080462964
30/04/2009,29.75,0.002355714
29/04/2009,29.68,0.074470883
28/04/2009,27.55,-0.020478531
27/04/2009,28.12,-0.039398507
24/04/2009,29.25,0.036557596
23/04/2009,28.2,0.088559964
22/04/2009,25.81,-0.054658413
21/04/2009,27.26,0.075802505
20/04/2009,25.27,-0.110413025
17/04/2009,28.22,0.016074645
16/04/2009,27.77,-0.014301281
15/04/2009,28.17,0.063379567
14/04/2009,26.44,-0.08515009
13/04/2009,28.79,0.063450772
09/04/2009,27.02,0.088560251
08/04/2009,24.73,0.023318708
07/04/2009,24.16,-0.038169473
06/04/2009,25.1,-0.009516329
03/04/2009,25.34,0.025985872
02/04/2009,24.69,0.052381051
01/04/2009,23.43,0.028573372
31/03/2009,22.77,0.057390945
30/03/2009,21.5,-0.130211936
27/03/2009,24.49,-0.028579124
26/03/2009,25.2,0.024097552
25/03/2009,24.6,0.058163223
24/03/2009,23.21,-0.054497977
23/03/2009,24.51,0.165090212
20/03/2009,20.78,-0.074623445
19/03/2009,22.39,-0.132414199
18/03/2009,25.56,0.187499257
17/03/2009,21.19,0.100182815
16/03/2009,19.17,0.07752458
13/03/2009,17.74,0.025115475
12/03/2009,17.3,0.124816382
11/03/2009,15.27,0
10/03/2009,15.27,0.201762756
09/03/2009,12.48,0.021053409
06/03/2009,12.22,0.009868501
05/03/2009,12.1,-0.196001661
04/03/2009,14.72,0.070352491
03/03/2009,13.72,-0.185111636
02/03/2009,16.51,-0.111639971
27/02/2009,18.46,-0.262030848
26/02/2009,23.99,0.084324475
25/02/2009,22.05,-0.055140759
24/02/2009,23.3,0.13586397
23/02/2009,20.34,-0.052202419
20/02/2009,21.43,-0.036200975
19/02/2009,22.22,-0.085359849
18/02/2009,24.2,0.004555817
17/02/2009,24.09,-0.106605071
13/02/2009,26.8,-0.047011754
12/02/2009,28.09,0.008221673
11/02/2009,27.86,0.011915649
10/02/2009,27.53,-0.127702597
09/02/2009,31.28,0.001279591
06/02/2009,31.24,0.016134587
05/02/2009,30.74,0.037790377
04/02/2009,29.6,0.037168766
03/02/2009,28.52,-0.018757063
02/02/2009,29.06,0.011420785
30/01/2009,28.73,-0.044255009
29/01/2009,30.03,-0.102459208
28/01/2009,33.27,0.183945959
27/01/2009,27.68,0.035297782
26/01/2009,26.72,0.003373949
23/01/2009,26.63,0.043359948
22/01/2009,25.5,-0.102415005
21/01/2009,28.25,0.170567894
20/01/2009,23.82,-0.177271041
16/01/2009,28.44,0.014164543
15/01/2009,28.04,0.017629527
14/01/2009,27.55,-0.062267341
13/01/2009,29.32,0.008907219
12/01/2009,29.06,-0.09230247
09/01/2009,31.87,-0.039075884
08/01/2009,33.14,0.021348783
07/01/2009,32.44,-0.093234268
06/01/2009,35.61,0.003375531
05/01/2009,35.49,
