Date,Close,MA
25/01/2011,241.54,0.010571539
24/01/2011,239,0.023153003
21/01/2011,233.53,-0.006700407
20/01/2011,235.1,-0.001105301
19/01/2011,235.36,-0.009598585
18/01/2011,237.63,0.00303452
14/01/2011,236.91,0.014455419
13/01/2011,233.51,0.002916329
12/01/2011,232.83,0.014841369
11/01/2011,229.4,-0.003481292
10/01/2011,230.2,-0.003858749
07/01/2011,231.09,-0.000129811
06/01/2011,231.12,0.003597672
05/01/2011,230.29,0.029033516
04/01/2011,223.7,0.01282213
03/01/2011,220.85,-0.014653265
31/12/2010,224.11,0.001741733
30/12/2010,223.72,-0.00774749
29/12/2010,225.46,0.00417797
28/12/2010,224.52,-0.000578845
27/12/2010,224.65,0.028673372
23/12/2010,218.3,0.004131289
22/12/2010,217.4,-0.010888071
21/12/2010,219.78,-0.016963323
20/12/2010,223.54,0.010251888
17/12/2010,221.26,-0.01002819
16/12/2010,223.49,-0.10896937
15/12/2010,249.22,-0.019470556
14/12/2010,254.12,-0.020371904
13/12/2010,259.35,0.017856575
10/12/2010,254.76,0.013992876
09/12/2010,251.22,0.002311403
08/12/2010,250.64,0.015520395
07/12/2010,246.78,-0.025524448
06/12/2010,253.16,0.01624757
03/12/2010,249.08,-0.000441528
02/12/2010,249.19,0.004021076
01/12/2010,248.19,0.046007866
30/11/2010,237.03,0.006221057
29/11/2010,235.56,0.00174205
26/11/2010,235.15,-0.011164323
24/11/2010,237.79,0.009040278
23/11/2010,235.65,-0.032399611
22/11/2010,243.41,-0.001929037
19/11/2010,243.88,0.005715829
18/11/2010,242.49,0.033206422
17/11/2010,234.57,0.00645812
16/11/2010,233.06,-0.041477405
15/11/2010,242.93,-0.000987451
12/11/2010,243.17,-0.035946039
11/11/2010,252.07,-0.005933092
10/11/2010,253.57,0.00811741
09/11/2010,251.52,-0.004917913
08/11/2010,252.76,-0.013869194
05/11/2010,256.29,0.005477536
04/11/2010,254.89,0.012077823
03/11/2010,251.83,0.023504025
02/11/2010,245.98,0.028828522
01/11/2010,238.99,-0.004467182
29/10/2010,240.06,0.002251971
28/10/2010,239.52,-0.025718529
27/10/2010,245.76,0.009156375
26/10/2010,243.52,-0.006671193
25/10/2010,245.15,0.010291405
22/10/2010,242.64,-0.002264167
21/10/2010,243.19,0.011039785
20/10/2010,240.52,0.014532157
19/10/2010,237.05,0.006772513
18/10/2010,235.45,0.007460335
15/10/2010,233.7,0.004460081
14/10/2010,232.66,0.007636754
13/10/2010,230.89,0.038678611
12/10/2010,222.13,-0.003280976
11/10/2010,222.86,0.001212257
08/10/2010,222.59,0.007802498
07/10/2010,220.86,-0.010987142
06/10/2010,223.3,-0.011576265
05/10/2010,225.9,0.014536306
04/10/2010,222.64,-0.009566029
01/10/2010,224.78,0.003476094
30/09/2010,224,0.006134851
29/09/2010,222.63,-0.001660571
28/09/2010,223,0.00282911
27/09/2010,222.37,0.003604095
24/09/2010,221.57,0.009705292
23/09/2010,219.43,0.001824568
22/09/2010,219.03,0.009357437
21/09/2010,216.99,-0.007895382
20/09/2010,218.71,0.023313883
17/09/2010,213.67,0.015945238
16/09/2010,210.29,0.000523224
15/09/2010,210.18,0.050897722
14/09/2010,199.75,0.034220967
13/09/2010,193.03,-0.026128234
10/09/2010,198.14,0.031582652
09/09/2010,191.98,-0.012526692
08/09/2010,194.4,-0.0309961
07/09/2010,200.52,-0.031708178
03/09/2010,206.98,0.010930132
02/09/2010,204.73,0.017989199
01/09/2010,201.08,0.013619277
31/08/2010,198.36,-0.021643492
30/08/2010,202.7,-0.019154304
27/08/2010,206.62,0.01683829
26/08/2010,203.17,-0.01436694
25/08/2010,206.11,0.017620739
24/08/2010,202.51,-0.013147111
23/08/2010,205.19,-0.005734295
20/08/2010,206.37,-0.012137123
19/08/2010,208.89,-0.018826875
18/08/2010,212.86,-0.005481519
17/08/2010,214.03,0.016915615
16/08/2010,210.44,-0.000949938
13/08/2010,210.64,-0.005633551
12/08/2010,211.83,0.010296895
11/08/2010,209.66,-0.031410296
10/08/2010,216.35,0.006771197
09/08/2010,214.89,0.035380546
06/08/2010,207.42,0.028311389
05/08/2010,201.63,-0.018037989
04/08/2010,205.3,0.021615277
03/08/2010,200.91,-0.007981601
02/08/2010,202.52,-0.036459342
30/07/2010,210.04,0.007982643
29/07/2010,208.37,-0.008220665
28/07/2010,210.09,-0.019514194
27/07/2010,214.23,0.006556479
26/07/2010,212.83,-0.000516711
23/07/2010,212.94,0.021551126
22/07/2010,208.4,0.033669928
21/07/2010,201.5,-0.018682943
20/07/2010,205.3,0.047225388
19/07/2010,195.83,-0.007072921
16/07/2010,197.22,-0.07136979
15/07/2010,211.81,-0.006400323
14/07/2010,213.17,-0.006825646
13/07/2010,214.63,0.004482847
12/07/2010,213.67,-0.008620944
09/07/2010,215.52,0.027518847
08/07/2010,209.67,0.010066234
07/07/2010,207.57,0.037001277
06/07/2010,200.03,-0.013604976
02/07/2010,202.77,0.000345278
01/07/2010,202.7,0.015762452
30/06/2010,199.53,-0.017192116
29/06/2010,202.99,-0.04116284
28/06/2010,211.52,-0.031962899
25/06/2010,218.39,0.016156186
24/06/2010,214.89,-0.022819226
23/06/2010,219.85,-0.004945676
22/06/2010,220.94,-0.010804103
21/06/2010,223.34,0.041505043
18/06/2010,214.26,0.001214216
17/06/2010,214,0.015920453
16/06/2010,210.62,0.00499775
15/06/2010,209.57,0.026104832
14/06/2010,204.17,-0.003471462
11/06/2010,204.88,-0.001170732
10/06/2010,205.12,0.048239419
09/06/2010,195.46,-0.010585341
08/06/2010,197.54,-0.01272621
07/06/2010,200.07,0.017140108
04/06/2010,196.67,-0.0267405
03/06/2010,202,0.004863292
02/06/2010,201.02,0.003138938
01/06/2010,200.39,-0.006862967
28/05/2010,201.77,-0.029447644
27/05/2010,207.8,0.0135661
26/05/2010,205,-0.009080598
25/05/2010,206.87,-0.014254759
24/05/2010,209.84,-0.018929499
21/05/2010,213.85,0.039828801
20/05/2010,205.5,0.014953091
19/05/2010,202.45,-0.001776638
18/05/2010,202.81,-0.038687674
17/05/2010,210.81,-0.007749413
14/05/2010,212.45,-0.08936602
13/05/2010,232.31,-0.001333534
12/05/2010,232.62,0.041158795
11/05/2010,223.24,-0.031178802
10/05/2010,230.31,0.03185095
07/05/2010,223.09,-0.031807529
06/05/2010,230.3,-0.032635734
05/05/2010,237.94,-0.054429918
04/05/2010,251.25,0.002031914
03/05/2010,250.74,0.010826522
30/04/2010,248.04,-0.029162609
29/04/2010,255.38,0.009363143
28/04/2010,253,-0.007285648
27/04/2010,254.85,-0.041993762
26/04/2010,265.78,-0.00540339
23/04/2010,267.22,0.02125567
22/04/2010,261.6,0.003868329
21/04/2010,260.59,-0.003065254
20/04/2010,261.39,0.015770826
19/04/2010,257.3,-0.008513983
16/04/2010,259.5,-0.011989495
15/04/2010,262.63,-0.001902009
14/04/2010,263.13,0.017752513
13/04/2010,258.5,-0.004130722
12/04/2010,259.57,0.002661782
09/04/2010,258.88,0.007755584
08/04/2010,256.88,0.004760613
07/04/2010,255.66,-0.012013908
06/04/2010,258.75,0.012326872
05/04/2010,255.58,0.006437454
01/04/2010,253.94,-0.000236248
31/03/2010,254,0.006279517
30/03/2010,252.41,0.017585682
29/03/2010,248.01,0.007162398
26/03/2010,246.24,0.000609347
25/03/2010,246.09,0.005746088
24/03/2010,244.68,-0.003712244
23/03/2010,245.59,-0.006048692
22/03/2010,247.08,0.011069623
19/03/2010,244.36,-0.007907757
18/03/2010,246.3,-0.00949598
17/03/2010,248.65,-0.002771142
16/03/2010,249.34,-0.00296344
15/03/2010,250.08,0.000439956
12/03/2010,249.97,-0.000879719
11/03/2010,250.19,0.002360993
10/03/2010,249.6,0.012578782
09/03/2010,246.48,0.003535942
08/03/2010,245.61,0.025024495
05/03/2010,239.54,0.027681964
04/03/2010,233,0.003654739
03/03/2010,232.15,0.001465644
02/03/2010,231.81,-0.00400388
01/03/2010,232.74,0.036625476
26/02/2010,224.37,0.012919033
25/02/2010,221.49,-0.001173179
24/02/2010,221.75,-0.001216847
23/02/2010,222.02,-0.009949439
22/02/2010,224.24,0.007205706
19/02/2010,222.63,0.002833819
18/02/2010,222,-0.012667179
17/02/2010,224.83,-0.002088286
16/02/2010,225.3,-0.000798616
12/02/2010,225.48,-0.01549054
11/02/2010,229,0.009212612
10/02/2010,226.9,0.015321716
09/02/2010,223.45,-0.013115671
08/02/2010,226.4,0.025317808
05/02/2010,220.74,-0.006187216
04/02/2010,222.11,-0.108561007
03/02/2010,247.58,-0.019915082
02/02/2010,252.56,-0.003399347
01/02/2010,253.42,0.013987354
29/01/2010,249.9,0.001802344
28/01/2010,249.45,-0.027207183
27/01/2010,256.33,0.030580273
26/01/2010,248.61,-0.015327806
25/01/2010,252.45,0.002538374
22/01/2010,251.81,-0.026259543
21/01/2010,258.51,-0.018701446
20/01/2010,263.39,-0.005150161
19/01/2010,264.75,0.007963637
15/01/2010,262.65,0.008296265
14/01/2010,260.48,0.016762872
13/01/2010,256.15,0.025663218
12/01/2010,249.66,-0.000560605
11/01/2010,249.8,-0.016594926
08/01/2010,253.98,0.000354421
07/01/2010,253.89,-0.006556113
06/01/2010,255.56,-0.00203268
05/01/2010,256.08,-0.002963427
04/01/2010,256.84,0.003354006
31/12/2009,255.98,-0.007782746
30/12/2009,257.98,-0.001471899
29/12/2009,258.36,0.0053557
28/12/2009,256.98,0.006089012
24/12/2009,255.42,0.000391589
23/12/2009,255.32,-0.001174306
22/12/2009,255.62,0.001017652
21/12/2009,255.36,0.002038417
18/12/2009,254.84,0.028215724
17/12/2009,247.75,0.005463942
16/12/2009,246.4,0.003455639
15/12/2009,245.55,-0.007829178
14/12/2009,247.48,0.014407477
11/12/2009,243.94,-0.000737614
10/12/2009,244.12,0.004845408
09/12/2009,242.94,0.017984079
08/12/2009,238.61,-0.001382054
07/12/2009,238.94,-0.009952817
04/12/2009,241.33,0.02165575
03/12/2009,236.16,-0.026162218
02/12/2009,242.42,-0.002348531
01/12/2009,242.99,0.008804438
30/11/2009,240.86,0.022122846
27/11/2009,235.59,-0.017879028
25/11/2009,239.84,0.009173031
24/11/2009,237.65,0.006162437
23/11/2009,236.19,0.021526454
20/11/2009,231.16,0.004639575
19/11/2009,230.09,0.012287799
18/11/2009,227.28,-0.016234973
17/11/2009,231,0.000866176
16/11/2009,230.8,-0.01684178
13/11/2009,234.72,-0.009202584
12/11/2009,236.89,-0.004254519
11/11/2009,237.9,-0.003231427
10/11/2009,238.67,-0.014640697
09/11/2009,242.19,0.022084431
06/11/2009,236.9,0.028472436
05/11/2009,230.25,0.023154166
04/11/2009,224.98,0.026026954
03/11/2009,219.2,-0.015616477
02/11/2009,222.65,0.016437982
30/10/2009,219.02,-0.03983164
29/10/2009,227.92,0.033096995
28/10/2009,220.5,-0.000226732
27/10/2009,220.55,-0.000906413
26/10/2009,220.75,-0.040874541
23/10/2009,229.96,0.002961417
22/10/2009,229.28,0.015870209
21/10/2009,225.67,0.002973353
20/10/2009,225,-0.002663117
19/10/2009,225.6,0.007697993
16/10/2009,223.87,-0.006633597
15/10/2009,225.36,0.026438011
14/10/2009,219.48,0.009706147
13/10/2009,217.36,0.006276557
12/10/2009,216,0.007341699
09/10/2009,214.42,0.016268166
08/10/2009,210.96,0.000284455
07/10/2009,210.9,0.049323735
06/10/2009,200.75,0.001096491
05/10/2009,200.53,0.004197697
02/10/2009,199.69,0.001403157
01/10/2009,199.41,-0.013646989
30/09/2009,202.15,-0.022451969
29/09/2009,206.74,-0.006748965
28/09/2009,208.14,0.016665438
25/09/2009,204.7,-0.048813427
24/09/2009,214.94,-0.020492049
23/09/2009,219.39,-0.023381023
22/09/2009,224.58,0.008765709
21/09/2009,222.62,-0.004258282
18/09/2009,223.57,0.01518834
17/09/2009,220.2,0.002000183
16/09/2009,219.76,0.02641985
15/09/2009,214.03,0.02862619
14/09/2009,207.99,-0.003934746
11/09/2009,208.81,-0.013272952
10/09/2009,211.6,0.006115067
09/09/2009,210.31,0.013692286
08/09/2009,207.45,0.006771489
04/09/2009,206.05,0.012944374
03/09/2009,203.4,0.014609645
02/09/2009,200.45,-0.001096929
01/09/2009,200.67,-0.009719888
31/08/2009,202.63,-0.00462827
28/08/2009,203.57,-0.014774631
27/08/2009,206.6,-0.00043553
26/08/2009,206.69,-0.010779181
25/08/2009,208.93,0.022752458
24/08/2009,204.23,-0.014678984
21/08/2009,207.25,0.020621298
20/08/2009,203.02,0.028579083
19/08/2009,197.3,-0.004399835
18/08/2009,198.17,0.011316758
17/08/2009,195.94,-0.033474459
14/08/2009,202.61,-0.006689975
13/08/2009,203.97,-0.001714468
12/08/2009,204.32,0.008009674
11/08/2009,202.69,0.001728267
10/08/2009,202.34,-0.009835822
07/08/2009,204.34,0.014095152
06/08/2009,201.48,-0.007417331
05/08/2009,202.98,-0.000591017
04/08/2009,203.1,0.012086535
03/08/2009,200.66,0.033599147
31/07/2009,194.03,-0.000412222
30/07/2009,194.11,0.029061785
29/07/2009,188.55,0.008575514
28/07/2009,186.94,-0.0116469
27/07/2009,189.13,0.019541465
24/07/2009,185.47,-0.002154361
23/07/2009,185.87,0.02390205
22/07/2009,181.48,0.00297997
21/07/2009,180.94,-0.002649301
20/07/2009,181.42,0.008747218
17/07/2009,179.84,0.008768312
16/07/2009,178.27,0.033655926
15/07/2009,172.37,0.038077316
14/07/2009,165.93,0.002473979
13/07/2009,165.52,0.030424329
10/07/2009,160.56,-0.013854749
09/07/2009,162.8,0.012983181
08/07/2009,160.7,-0.001865092
07/07/2009,161,-0.035451075
06/07/2009,166.81,0.003182326
02/07/2009,166.28,0.002649646
01/07/2009,165.84,-0.008824911
30/06/2009,167.31,-0.005008059
29/06/2009,168.15,-0.004509591
26/06/2009,168.91,0.02779374
25/06/2009,164.28,0.019795323
24/06/2009,161.06,0.005790981
23/06/2009,160.13,0.021142437
22/06/2009,156.78,-0.02873237
19/06/2009,161.35,-0.012564063
18/06/2009,163.39,-0.005310557
17/06/2009,164.26,0.004270643
16/06/2009,163.56,-0.017635218
15/06/2009,166.47,-0.003537916
12/06/2009,167.06,-0.017151247
11/06/2009,169.95,-0.021249526
10/06/2009,173.6,0.031718968
09/06/2009,168.18,0.013227785
08/06/2009,165.97,-0.010250352
05/06/2009,167.68,-0.004284701
04/06/2009,168.4,0.005299051
03/06/2009,167.51,-0.005239667
02/06/2009,168.39,-0.031219652
01/06/2009,173.73,-0.01485487
29/05/2009,176.33,0.024223432
28/05/2009,172.11,0.027867131
27/05/2009,167.38,-0.007321679
26/05/2009,168.61,0.001483812
22/05/2009,168.36,-0.019585981
21/05/2009,171.69,0.012070931
20/05/2009,169.63,0.017243857
19/05/2009,166.73,-0.039225327
18/05/2009,173.4,0.001558307
15/05/2009,173.13,-0.001269915
14/05/2009,173.35,0.01505361
13/05/2009,170.76,-0.042647453
12/05/2009,178.2,-0.015480013
11/05/2009,180.98,-0.022401636
08/05/2009,185.08,0.023507342
07/05/2009,180.78,-0.014552301
06/05/2009,183.43,0.000109039
05/05/2009,183.41,0.024394146
04/05/2009,178.99,0.034616546
01/05/2009,172.9,-0.059228758
30/04/2009,183.45,0.028979521
29/04/2009,178.21,0.061740501
28/04/2009,167.54,0.011948865
27/04/2009,165.55,-0.044538426
24/04/2009,173.09,0.046352212
23/04/2009,165.25,0.027484707
22/04/2009,160.77,-0.022145212
21/04/2009,164.37,0.079226793
20/04/2009,151.85,-0.07122504
17/04/2009,163.06,0.008375465
16/04/2009,161.7,-0.022986707
15/04/2009,165.46,-0.003860543
14/04/2009,166.1,-0.058234829
13/04/2009,176.06,0.020659521
09/04/2009,172.46,0.030197415
08/04/2009,167.33,0.009426951
07/04/2009,165.76,-0.034217219
06/04/2009,171.53,-0.014584436
03/04/2009,174.05,0.049405119
02/04/2009,165.66,0.034263805
01/04/2009,160.08,-0.045190251
31/03/2009,167.48,0.026807039
30/03/2009,163.05,-0.026747329
27/03/2009,167.47,-0.014288075
26/03/2009,169.88,0.031999381
25/03/2009,164.53,0.010079191
24/03/2009,162.88,-6.1393E-05
23/03/2009,162.89,0.046236487
20/03/2009,155.53,0.009236897
19/03/2009,154.1,-0.036008351
18/03/2009,159.75,-0.016329174
17/03/2009,162.38,0.055001681
16/03/2009,153.69,-0.029617549
13/03/2009,158.31,0.00786357
12/03/2009,157.07,0.060560958
11/03/2009,147.84,-0.004319661
10/03/2009,148.48,0.041529411
09/03/2009,142.44,0
06/03/2009,142.44,-0.030967363
05/03/2009,146.92,-0.023941964
04/03/2009,150.48,-0.003515875
03/03/2009,151.01,0.002519561
02/03/2009,150.63,-0.04795839
27/02/2009,158.03,0.01485381
26/02/2009,155.7,-0.043177599
25/02/2009,162.57,0.008028699
24/02/2009,161.27,0.05539093
23/02/2009,152.58,-0.034969274
20/02/2009,158.01,0.022140654
19/02/2009,154.55,-0.028638074
18/02/2009,159.04,0.025150149
17/02/2009,155.09,-0.042973267
13/02/2009,161.9,0.000617856
12/02/2009,161.8,-0.013383465
11/02/2009,163.98,0.037339328
10/02/2009,157.97,-0.025314643
09/02/2009,162.02,-0.002958217
06/02/2009,162.5,0.016504687
05/02/2009,159.84,0.131460037
04/02/2009,140.15,0.003216011
03/02/2009,139.7,0.019662336
02/02/2009,136.98,0.008799001
30/01/2009,135.78,0.050526093
29/01/2009,129.09,-0.034789427
28/01/2009,133.66,0.053003727
27/01/2009,126.76,0.029136045
26/01/2009,123.12,-0.018747783
23/01/2009,125.45,-0.026741664
22/01/2009,128.85,-0.024910274
21/01/2009,132.1,0.102924256
20/01/2009,119.18,-0.073112583
16/01/2009,128.22,-0.016091946
15/01/2009,130.3,-0.108961086
14/01/2009,145.3,-0.034763763
13/01/2009,150.44,0.016081826
12/01/2009,148.04,-0.013419418
09/01/2009,150.04,-0.018097053
08/01/2009,152.78,0.004658037
07/01/2009,152.07,-0.063378843
06/01/2009,162.02,0.055583959
05/01/2009,153.26,
